UniProt_ID	KEGG_Pathways	EC_Number	BRENDA_EC	Recommended_Name	Organism	KEGG_ID
1236|Gammaproteobacteria	-	-	-	T	COG4191@1|root,COG4191@2|Bacteria,1RCM9@1224|Proteobacteria,1T1YU@1236|Gammaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	J	COG0216@1|root,COG0216@2|Bacteria,1MV28@1224|Proteobacteria,2TQSV@28211|Alphaproteobacteria,36XMI@31993|Methylocystaceae	-
28211|Alphaproteobacteria	1.2.1.70	-	-	H	COG0373@1|root,COG0373@2|Bacteria,1MU41@1224|Proteobacteria,2U0WS@28211|Alphaproteobacteria	1.2.1.70
1236|Gammaproteobacteria	-	-	-	T	COG5001@1|root,COG5001@2|Bacteria,1MU2C@1224|Proteobacteria,1RM8A@1236|Gammaproteobacteria	-
1236|Gammaproteobacteria	-	-	-	BQ	COG0123@1|root,COG0123@2|Bacteria,1MU7P@1224|Proteobacteria,1RPVZ@1236|Gammaproteobacteria,2Q0JE@267888|Pseudoalteromonadaceae	-
28211|Alphaproteobacteria	-	-	-	CO	COG0526@1|root,COG0526@2|Bacteria,1RI3N@1224|Proteobacteria,2TSEW@28211|Alphaproteobacteria,36YHI@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	O	COG3088@1|root,COG3088@2|Bacteria,1MZZ5@1224|Proteobacteria,2U96P@28211|Alphaproteobacteria,36YJ7@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	O	COG4235@1|root,COG4235@2|Bacteria,1MY4J@1224|Proteobacteria,2TSI7@28211|Alphaproteobacteria,36Y3N@31993|Methylocystaceae	-
29547|Epsilonproteobacteria	6.1.1.7	-	-	J	COG0013@1|root,COG0013@2|Bacteria,1MU9A@1224|Proteobacteria,42M70@68525|delta/epsilon subdivisions,2YMJM@29547|Epsilonproteobacteria	6.1.1.7
29547|Epsilonproteobacteria	-	-	-	S	COG5615@1|root,COG5615@2|Bacteria,1Q1KK@1224|Proteobacteria,42TX3@68525|delta/epsilon subdivisions,2YPV4@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044464	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044464	J	COG0012@1|root,COG0012@2|Bacteria,1MVM4@1224|Proteobacteria,2TRAD@28211|Alphaproteobacteria,36X8A@31993|Methylocystaceae	-
1117|Cyanobacteria	-	-	-	T	COG0642@1|root,COG3437@1|root,COG2205@2|Bacteria,COG3437@2|Bacteria,1G09B@1117|Cyanobacteria	-
28211|Alphaproteobacteria	6.3.2.10,6.3.2.13	-	-	M	COG0770@1|root,COG0770@2|Bacteria,1QTSF@1224|Proteobacteria,2TR0Q@28211|Alphaproteobacteria,36XCD@31993|Methylocystaceae	6.3.2.10,6.3.2.13
28211|Alphaproteobacteria	6.3.2.13	-	-	M	COG0769@1|root,COG0769@2|Bacteria,1MU6P@1224|Proteobacteria,2TVXI@28211|Alphaproteobacteria,36XUS@31993|Methylocystaceae	6.3.2.13
28211|Alphaproteobacteria	-	-	-	-	2E18N@1|root,32WP1@2|Bacteria,1N4WP@1224|Proteobacteria,2UEBZ@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	E	COG0683@1|root,COG0683@2|Bacteria,1MXR4@1224|Proteobacteria,2TU0F@28211|Alphaproteobacteria	-
1236|Gammaproteobacteria	-	-	-	HJ	COG0189@1|root,COG0189@2|Bacteria,1MX5X@1224|Proteobacteria,1RNXP@1236|Gammaproteobacteria,2Q1MC@267888|Pseudoalteromonadaceae	-
28211|Alphaproteobacteria	-	-	-	O	COG0459@1|root,COG0459@2|Bacteria,1MURR@1224|Proteobacteria,2TS07@28211|Alphaproteobacteria,36XN7@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009987,GO:0010033,GO:0035966,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0061077	GO:0003674,GO:0005488,GO:0005515,GO:0006457,GO:0006458,GO:0006950,GO:0006986,GO:0008150,GO:0009987,GO:0010033,GO:0035966,GO:0042221,GO:0043167,GO:0043169,GO:0046872,GO:0050896,GO:0051082,GO:0051084,GO:0051085,GO:0051087,GO:0061077	O	COG0234@1|root,COG0234@2|Bacteria,1MZ2X@1224|Proteobacteria,2U9AQ@28211|Alphaproteobacteria,36YDS@31993|Methylocystaceae	-
2|Bacteria	-	-	-	M	COG1807@1|root,COG1807@2|Bacteria	-
28211|Alphaproteobacteria	-	-	-	S	COG3542@1|root,COG3542@2|Bacteria,1RHBE@1224|Proteobacteria,2U962@28211|Alphaproteobacteria,36YAP@31993|Methylocystaceae	-
28211|Alphaproteobacteria	2.5.1.18	-	-	O	COG0625@1|root,COG0625@2|Bacteria,1RHSK@1224|Proteobacteria,2U5GF@28211|Alphaproteobacteria,36Y66@31993|Methylocystaceae	2.5.1.18
28211|Alphaproteobacteria	3.1.2.6	GO:0003674,GO:0003824,GO:0004416,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016788,GO:0016790,GO:0034641,GO:0043603,GO:0044237,GO:0051186,GO:0071704,GO:1901564	GO:0003674,GO:0003824,GO:0004416,GO:0006518,GO:0006575,GO:0006749,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016788,GO:0016790,GO:0034641,GO:0043603,GO:0044237,GO:0051186,GO:0071704,GO:1901564	S	COG0491@1|root,COG0491@2|Bacteria,1MU8Q@1224|Proteobacteria,2TSVS@28211|Alphaproteobacteria,36Y0H@31993|Methylocystaceae	3.1.2.6
976|Bacteroidetes	-	-	-	E	COG1115@1|root,COG1115@2|Bacteria,4NDX7@976|Bacteroidetes,1IX6U@117747|Sphingobacteriia	-
28211|Alphaproteobacteria	2.7.7.7	-	-	L	COG2176@1|root,COG2176@2|Bacteria,1QUVW@1224|Proteobacteria,2TSZS@28211|Alphaproteobacteria	2.7.7.7
186801|Clostridia	-	-	-	S	COG5545@1|root,COG5545@2|Bacteria,1TQNX@1239|Firmicutes,2495S@186801|Clostridia,36EHX@31979|Clostridiaceae	-
2836|Bacillariophyta	-	-	-	L	COG3854@1|root,2QQ4X@2759|Eukaryota,2XEFS@2836|Bacillariophyta	-
2759|Eukaryota	-	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0008150,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0009987,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0031967,GO:0031975,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840	GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0008150,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009941,GO:0009987,GO:0016043,GO:0022607,GO:0022613,GO:0022618,GO:0031967,GO:0031975,GO:0034622,GO:0042254,GO:0042255,GO:0042273,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071826,GO:0071840	J	COG0292@1|root,KOG4707@2759|Eukaryota	-
28211|Alphaproteobacteria	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,2TQR7@28211|Alphaproteobacteria,36Y67@31993|Methylocystaceae	-
28211|Alphaproteobacteria	6.3.5.11,6.3.5.9	-	-	H	COG1797@1|root,COG1797@2|Bacteria,1MV7Z@1224|Proteobacteria,2TR0W@28211|Alphaproteobacteria,36XM6@31993|Methylocystaceae	6.3.5.11,6.3.5.9
135619|Oceanospirillales	3.1.11.5	-	-	L	COG0507@1|root,COG0507@2|Bacteria,1MW43@1224|Proteobacteria,1RPA0@1236|Gammaproteobacteria,1XHB0@135619|Oceanospirillales	3.1.11.5
1236|Gammaproteobacteria	-	-	-	K	COG2197@1|root,COG2197@2|Bacteria,1P4TD@1224|Proteobacteria,1RU35@1236|Gammaproteobacteria,2PZWK@267888|Pseudoalteromonadaceae	-
2|Bacteria	2.1.1.72	-	-	L	COG0338@1|root,COG0338@2|Bacteria	2.1.1.72
28211|Alphaproteobacteria	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1NSBT@1224|Proteobacteria,2UQUT@28211|Alphaproteobacteria	-
29547|Epsilonproteobacteria	2.5.1.129	-	-	H	COG0163@1|root,COG0163@2|Bacteria,1RA0P@1224|Proteobacteria,42QXP@68525|delta/epsilon subdivisions,2YPJE@29547|Epsilonproteobacteria	2.5.1.129
2|Bacteria	-	-	-	L	COG1961@1|root,COG1961@2|Bacteria	-
976|Bacteroidetes	-	-	-	-	COG5421@1|root,COG5421@2|Bacteria,4PAGJ@976|Bacteroidetes,1IAIH@117743|Flavobacteriia	-
28216|Betaproteobacteria	-	-	-	T	COG0745@1|root,COG2199@1|root,COG0745@2|Bacteria,COG2199@2|Bacteria,1NWAF@1224|Proteobacteria,2WHI9@28216|Betaproteobacteria	-
1236|Gammaproteobacteria	4.6.1.1	-	-	T	COG2114@1|root,COG4252@1|root,COG2114@2|Bacteria,COG4252@2|Bacteria,1MV1V@1224|Proteobacteria,1RYBQ@1236|Gammaproteobacteria,2Q857@267889|Colwelliaceae	4.6.1.1
28216|Betaproteobacteria	3.5.3.8	-	-	E	COG0010@1|root,COG0010@2|Bacteria,1NCRN@1224|Proteobacteria,2VNBY@28216|Betaproteobacteria,3T38U@506|Alcaligenaceae	3.5.3.8
28211|Alphaproteobacteria	-	-	-	-	2E3ZS@1|root,32YWP@2|Bacteria,1NAZV@1224|Proteobacteria,2UGW3@28211|Alphaproteobacteria	-
206389|Rhodocyclales	-	-	-	H	COG2192@1|root,COG2192@2|Bacteria,1MWBA@1224|Proteobacteria,2VHAK@28216|Betaproteobacteria,2KUSP@206389|Rhodocyclales	-
28211|Alphaproteobacteria	6.3.5.4	-	-	E	COG0367@1|root,COG0367@2|Bacteria,1MW4E@1224|Proteobacteria,2TSCY@28211|Alphaproteobacteria,36Y0V@31993|Methylocystaceae	6.3.5.4
28211|Alphaproteobacteria	-	-	-	M	COG0438@1|root,COG0438@2|Bacteria,1QF9A@1224|Proteobacteria,2TVC0@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	ET	COG0834@1|root,COG0834@2|Bacteria,1MV5D@1224|Proteobacteria,2TSRF@28211|Alphaproteobacteria,36XDG@31993|Methylocystaceae	-
28211|Alphaproteobacteria	6.3.5.4	-	-	E	COG0367@1|root,COG0367@2|Bacteria,1MW4E@1224|Proteobacteria,2TSCY@28211|Alphaproteobacteria,36Y0V@31993|Methylocystaceae	6.3.5.4
28211|Alphaproteobacteria	5.3.3.10	-	-	E	COG3232@1|root,COG3232@2|Bacteria,1Q4M4@1224|Proteobacteria,2UNEB@28211|Alphaproteobacteria	5.3.3.10
28211|Alphaproteobacteria	3.6.1.31	-	-	E	COG0140@1|root,COG0140@2|Bacteria,1MZEE@1224|Proteobacteria,2UBU3@28211|Alphaproteobacteria,36YTM@31993|Methylocystaceae	3.6.1.31
28211|Alphaproteobacteria	-	GO:0000107,GO:0003674,GO:0003824,GO:0016740,GO:0016757,GO:0016763	GO:0000107,GO:0003674,GO:0003824,GO:0016740,GO:0016757,GO:0016763	E	COG0107@1|root,COG0107@2|Bacteria,1MUS0@1224|Proteobacteria,2TQXD@28211|Alphaproteobacteria,36XVE@31993|Methylocystaceae	-
135619|Oceanospirillales	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,1RQE2@1236|Gammaproteobacteria,1XJ7S@135619|Oceanospirillales	-
135619|Oceanospirillales	2.5.1.17	-	-	S	COG2096@1|root,COG2096@2|Bacteria,1RDUF@1224|Proteobacteria,1S40D@1236|Gammaproteobacteria,1XK4X@135619|Oceanospirillales	2.5.1.17
1236|Gammaproteobacteria	3.1.3.89	GO:0002953,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006139,GO:0006220,GO:0006221,GO:0006226,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0009165,GO:0009176,GO:0009177,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0010139,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019438,GO:0019637,GO:0019692,GO:0032262,GO:0034641,GO:0034654,GO:0042578,GO:0042802,GO:0043094,GO:0043167,GO:0043169,GO:0043173,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046078,GO:0046385,GO:0046483,GO:0046872,GO:0046914,GO:0050897,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	GO:0002953,GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006139,GO:0006220,GO:0006221,GO:0006226,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008655,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009129,GO:0009130,GO:0009157,GO:0009162,GO:0009165,GO:0009176,GO:0009177,GO:0009219,GO:0009221,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0010139,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019438,GO:0019637,GO:0019692,GO:0032262,GO:0034641,GO:0034654,GO:0042578,GO:0042802,GO:0043094,GO:0043167,GO:0043169,GO:0043173,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046078,GO:0046385,GO:0046483,GO:0046872,GO:0046914,GO:0050897,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	S	COG1896@1|root,COG1896@2|Bacteria,1MVGJ@1224|Proteobacteria,1RSED@1236|Gammaproteobacteria,1J9ZV@118884|unclassified Gammaproteobacteria	3.1.3.89
976|Bacteroidetes	-	-	-	L	COG0776@1|root,COG0776@2|Bacteria,4NSK6@976|Bacteroidetes,1IYVW@117747|Sphingobacteriia	-
1224|Proteobacteria	-	-	-	P	COG0370@1|root,COG0370@2|Bacteria,1NAP4@1224|Proteobacteria	-
29547|Epsilonproteobacteria	2.7.7.72	-	-	H	COG0617@1|root,COG0617@2|Bacteria,1MU2X@1224|Proteobacteria,42MJJ@68525|delta/epsilon subdivisions,2YMGU@29547|Epsilonproteobacteria	2.7.7.72
29547|Epsilonproteobacteria	-	-	-	M	COG3264@1|root,COG3264@2|Bacteria,1QUBW@1224|Proteobacteria,43BRN@68525|delta/epsilon subdivisions,2YTGD@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	-	-	S	COG3803@1|root,COG3803@2|Bacteria,1RHYI@1224|Proteobacteria,2U7AN@28211|Alphaproteobacteria,36YQN@31993|Methylocystaceae	-
28211|Alphaproteobacteria	3.6.1.66	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009141,GO:0009143,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0018130,GO:0019438,GO:0019439,GO:0019637,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046434,GO:0046483,GO:0046700,GO:0047429,GO:0055086,GO:0071704,GO:1901292,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576	F	COG0127@1|root,COG0127@2|Bacteria,1MUK5@1224|Proteobacteria,2TV4B@28211|Alphaproteobacteria,36Y7W@31993|Methylocystaceae	3.6.1.66
28211|Alphaproteobacteria	2.7.7.56	GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016072,GO:0016075,GO:0019439,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:1901360,GO:1901361,GO:1901575	GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016072,GO:0016075,GO:0019439,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:1901360,GO:1901361,GO:1901575	J	COG0689@1|root,COG0689@2|Bacteria,1MVFZ@1224|Proteobacteria,2TRMC@28211|Alphaproteobacteria,36X7Z@31993|Methylocystaceae	2.7.7.56
2|Bacteria	1.11.1.15	-	-	O	COG2077@1|root,COG2077@2|Bacteria	1.11.1.15
29547|Epsilonproteobacteria	-	-	-	C	COG2710@1|root,COG2710@2|Bacteria,1MWSX@1224|Proteobacteria,42P89@68525|delta/epsilon subdivisions,2YN9D@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	-	-	-	D	COG1077@1|root,COG1077@2|Bacteria,1MUMW@1224|Proteobacteria,2TTQ2@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	M	COG1792@1|root,COG1792@2|Bacteria,1N8ZS@1224|Proteobacteria,2U1FY@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	-	2BUGS@1|root,32PST@2|Bacteria,1Q8S2@1224|Proteobacteria,2UY1R@28211|Alphaproteobacteria	-
1236|Gammaproteobacteria	-	-	-	L	COG0553@1|root,COG0553@2|Bacteria,1MV6M@1224|Proteobacteria,1RQ34@1236|Gammaproteobacteria,2PZF9@267888|Pseudoalteromonadaceae	-
1236|Gammaproteobacteria	-	-	-	S	COG4197@1|root,COG4197@2|Bacteria,1NHWQ@1224|Proteobacteria,1SGGD@1236|Gammaproteobacteria	-
29547|Epsilonproteobacteria	6.3.1.10	-	-	H	COG1270@1|root,COG1270@2|Bacteria,1MURM@1224|Proteobacteria,42PDX@68525|delta/epsilon subdivisions,2YR54@29547|Epsilonproteobacteria	6.3.1.10
29547|Epsilonproteobacteria	6.3.5.10	-	-	H	COG1492@1|root,COG1492@2|Bacteria,1MUFY@1224|Proteobacteria,42M9K@68525|delta/epsilon subdivisions,2YR2K@29547|Epsilonproteobacteria	6.3.5.10
33208|Metazoa	-	-	-	L	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BI8I@33208|Metazoa,3D5CW@33213|Bilateria,4224Q@6656|Arthropoda,3SQKC@50557|Insecta,3EE83@33342|Paraneoptera	-
29547|Epsilonproteobacteria	-	-	-	NT	COG0840@1|root,COG0840@2|Bacteria,1MYSQ@1224|Proteobacteria,42MRM@68525|delta/epsilon subdivisions,2YMUX@29547|Epsilonproteobacteria	-
1224|Proteobacteria	2.1.1.148	-	-	H	COG1351@1|root,COG1351@2|Bacteria,1Q73I@1224|Proteobacteria,42S3A@68525|delta/epsilon subdivisions	2.1.1.148
29547|Epsilonproteobacteria	-	-	-	L	COG0353@1|root,COG0353@2|Bacteria,1MV9Q@1224|Proteobacteria,42QZJ@68525|delta/epsilon subdivisions,2YNXZ@29547|Epsilonproteobacteria	-
29547|Epsilonproteobacteria	-	-	-	O	COG0484@1|root,COG0484@2|Bacteria,1MVMS@1224|Proteobacteria,42KZM@68525|delta/epsilon subdivisions,2YMIC@29547|Epsilonproteobacteria	-
28211|Alphaproteobacteria	2.7.1.130	-	-	M	COG1663@1|root,COG1663@2|Bacteria,1MU8G@1224|Proteobacteria,2TTZ4@28211|Alphaproteobacteria,36Y86@31993|Methylocystaceae	2.7.1.130
28211|Alphaproteobacteria	2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15	-	-	M	COG1519@1|root,COG1519@2|Bacteria,1MU9F@1224|Proteobacteria,2TS37@28211|Alphaproteobacteria,36XXA@31993|Methylocystaceae	2.4.99.12,2.4.99.13,2.4.99.14,2.4.99.15
28211|Alphaproteobacteria	-	-	-	S	COG2121@1|root,COG2121@2|Bacteria,1MZID@1224|Proteobacteria,2TSGQ@28211|Alphaproteobacteria,36YTZ@31993|Methylocystaceae	-
10239|Viruses	-	GO:0008150,GO:0016032,GO:0019058,GO:0019079,GO:0039682,GO:0039684,GO:0039687,GO:0039693,GO:0044403,GO:0044419,GO:0051701,GO:0051704	GO:0008150,GO:0016032,GO:0019058,GO:0019079,GO:0039682,GO:0039684,GO:0039687,GO:0039693,GO:0044403,GO:0044419,GO:0051701,GO:0051704	J	4QB6C@10239|Viruses,4QUKM@29258|ssDNA viruses	-
203682|Planctomycetes	-	-	-	-	2EN4Y@1|root,33FSZ@2|Bacteria,2J47G@203682|Planctomycetes	-
10699|Siphoviridae	-	GO:0005575,GO:0019012,GO:0019028,GO:0044423,GO:0046729	GO:0005575,GO:0019012,GO:0019028,GO:0044423,GO:0046729	S	4QC5Z@10239|Viruses,4QUNP@35237|dsDNA viruses  no RNA stage,4QPGX@28883|Caudovirales,4QKMB@10699|Siphoviridae	-
28883|Caudovirales	-	-	-	S	4QB6G@10239|Viruses,4QVYX@35237|dsDNA viruses  no RNA stage,4QQS8@28883|Caudovirales	-
28211|Alphaproteobacteria	2.7.4.16	-	-	H	COG0611@1|root,COG0611@2|Bacteria,1MU9X@1224|Proteobacteria,2TTI6@28211|Alphaproteobacteria,36XZJ@31993|Methylocystaceae	2.7.4.16
28211|Alphaproteobacteria	-	-	-	K	COG0781@1|root,COG0781@2|Bacteria,1RHFZ@1224|Proteobacteria,2UBQA@28211|Alphaproteobacteria,36YEZ@31993|Methylocystaceae	-
28211|Alphaproteobacteria	2.5.1.78	GO:0000906,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006766,GO:0006767,GO:0006771,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009231,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0034641,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	GO:0000906,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006766,GO:0006767,GO:0006771,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009110,GO:0009231,GO:0009987,GO:0016740,GO:0016765,GO:0017144,GO:0018130,GO:0034641,GO:0042364,GO:0042726,GO:0042727,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	H	COG0054@1|root,COG0054@2|Bacteria,1RD9J@1224|Proteobacteria,2U9IZ@28211|Alphaproteobacteria,36YFJ@31993|Methylocystaceae	2.5.1.78
28211|Alphaproteobacteria	2.7.1.40	-	-	G	COG0469@1|root,COG0469@2|Bacteria,1MU21@1224|Proteobacteria,2TRFV@28211|Alphaproteobacteria,36XKQ@31993|Methylocystaceae	2.7.1.40
28211|Alphaproteobacteria	-	-	-	E	COG0683@1|root,COG0683@2|Bacteria,1QURG@1224|Proteobacteria,2TS62@28211|Alphaproteobacteria,36XVG@31993|Methylocystaceae	-
28211|Alphaproteobacteria	-	-	-	EGP	COG0477@1|root,COG2814@2|Bacteria,1MW59@1224|Proteobacteria,2TRA3@28211|Alphaproteobacteria,36YVR@31993|Methylocystaceae	-
28211|Alphaproteobacteria	1.2.1.41	GO:0003674,GO:0003824,GO:0004350,GO:0008150,GO:0008152,GO:0016491,GO:0016620,GO:0016903,GO:0055114	GO:0003674,GO:0003824,GO:0004350,GO:0008150,GO:0008152,GO:0016491,GO:0016620,GO:0016903,GO:0055114	E	COG0014@1|root,COG0014@2|Bacteria,1MUGJ@1224|Proteobacteria,2TS83@28211|Alphaproteobacteria,36XAH@31993|Methylocystaceae	1.2.1.41
135619|Oceanospirillales	-	-	-	V	COG0841@1|root,COG0841@2|Bacteria,1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,1XH3T@135619|Oceanospirillales	-
28211|Alphaproteobacteria	-	-	-	ET	COG0834@1|root,COG0834@2|Bacteria,1RHMR@1224|Proteobacteria,2U942@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	T	COG0840@1|root,COG0840@2|Bacteria,1MU9B@1224|Proteobacteria,2TQR7@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	-	2C9CJ@1|root,32RP4@2|Bacteria,1MZ6X@1224|Proteobacteria,2UC82@28211|Alphaproteobacteria	-
28211|Alphaproteobacteria	-	-	-	O	COG1281@1|root,COG1281@2|Bacteria,1MUMU@1224|Proteobacteria,2TTUR@28211|Alphaproteobacteria,36X4V@31993|Methylocystaceae	-
1236|Gammaproteobacteria	-	-	-	C	COG3474@1|root,COG3474@2|Bacteria,1MZGS@1224|Proteobacteria,1S6KU@1236|Gammaproteobacteria,4694K@72275|Alteromonadaceae	-
1236|Gammaproteobacteria	-	-	-	C	COG2010@1|root,COG2010@2|Bacteria,1RH1S@1224|Proteobacteria,1S6B7@1236|Gammaproteobacteria,1Z01H@136846|Pseudomonas stutzeri group	-
28211|Alphaproteobacteria	-	-	-	K	COG0454@1|root,COG0456@2|Bacteria,1RHB3@1224|Proteobacteria,2UDFB@28211|Alphaproteobacteria,4BE7A@82115|Rhizobiaceae	-
